timestamp,agent,signal,confidence,win_rate,rl_action,reward,is_weekend,session,low_liquidity,high_volatility,event_window
2025-05-01 08:50:00,CorrelationMonitor,hold,0.1,0.5,sell,82.70000000001164,False,Asia,False,False,False
2025-05-01 08:50:00,NewsSentiment,hold,0.418,0.5,sell,82.70000000001164,False,Asia,False,False,False
2025-05-01 08:50:00,FundingRate,sell,0.6334,0.5,sell,82.70000000001164,False,Asia,False,False,False
2025-05-01 08:50:00,WhaleWallet,sell,0.7708,0.5,sell,82.70000000001164,False,Asia,False,False,False
2025-05-01 08:50:00,TimeOfDay,buy,0.7,0.5,sell,82.70000000001164,False,Asia,False,False,False
2025-05-01 08:45:00,TrendFinder,hold,0.1,0.5,buy,-48.30000000000291,False,Asia,True,False,False
2025-05-01 08:45:00,VolumeSpike,hold,0.1,0.5,buy,-48.30000000000291,False,Asia,True,False,False
2025-05-01 08:45:00,VolatilityCluster,avoid,1.3598,0.5,buy,-48.30000000000291,False,Asia,True,False,False
2025-05-01 08:45:00,RSIRegime,hold,0.5607,0.5,buy,-48.30000000000291,False,Asia,True,False,False
2025-05-01 08:45:00,MACDDivergence,buy,1.4673,0.5,buy,-48.30000000000291,False,Asia,True,False,False
2025-05-01 08:45:00,ADXStrength,buy,0.9798,0.5,buy,-48.30000000000291,False,Asia,True,False,False
2025-05-01 08:45:00,LiquidityMapper,avoid,0.0339,0.5,buy,-48.30000000000291,False,Asia,True,False,False
2025-05-01 08:45:00,PnLClusterRebalancer,hold,0.1,0.5,buy,-48.30000000000291,False,Asia,True,False,False
2025-05-01 08:45:00,CorrelationMonitor,hold,0.1,0.5,buy,-48.30000000000291,False,Asia,True,False,False
2025-05-01 08:45:00,NewsSentiment,hold,0.4604,0.5,buy,-48.30000000000291,False,Asia,True,False,False
2025-05-01 08:45:00,FundingRate,hold,0.1918,0.5,buy,-48.30000000000291,False,Asia,True,False,False
2025-05-01 08:45:00,WhaleWallet,hold,0.1,0.5,buy,-48.30000000000291,False,Asia,True,False,False
2025-05-01 08:45:00,TimeOfDay,buy,0.7,0.5,buy,-48.30000000000291,False,Asia,True,False,False
2025-05-01 08:40:00,TrendFinder,hold,0.1,0.5,buy,44.0,False,Asia,True,False,False
2025-05-01 08:40:00,VolumeSpike,hold,0.1,0.5,buy,44.0,False,Asia,True,False,False
2025-05-01 08:40:00,VolatilityCluster,avoid,1.0723,0.5,buy,44.0,False,Asia,True,False,False
2025-05-01 08:40:00,RSIRegime,buy,0.1559,0.5,buy,44.0,False,Asia,True,False,False
2025-05-01 08:40:00,MACDDivergence,buy,0.7299,0.5,buy,44.0,False,Asia,True,False,False
2025-05-01 08:40:00,ADXStrength,buy,1.0,0.5,buy,44.0,False,Asia,True,False,False
2025-05-01 08:40:00,LiquidityMapper,avoid,0.0331,0.5,buy,44.0,False,Asia,True,False,False
2025-05-01 08:40:00,PnLClusterRebalancer,hold,0.1,0.5,buy,44.0,False,Asia,True,False,False
2025-05-01 08:40:00,CorrelationMonitor,hold,0.1,0.5,buy,44.0,False,Asia,True,False,False
2025-05-01 08:40:00,NewsSentiment,hold,0.3549,0.5,buy,44.0,False,Asia,True,False,False
2025-05-01 08:40:00,FundingRate,sell,0.5149,0.5,buy,44.0,False,Asia,True,False,False
2025-05-01 08:40:00,WhaleWallet,hold,0.1,0.5,buy,44.0,False,Asia,True,False,False
2025-05-01 08:40:00,TimeOfDay,buy,0.7,0.5,buy,44.0,False,Asia,True,False,False
2025-05-01 08:35:00,TrendFinder,hold,0.1,0.5,buy,70.80000000000291,False,Asia,True,False,False
2025-05-01 08:35:00,VolumeSpike,hold,0.1,0.5,buy,70.80000000000291,False,Asia,True,False,False
2025-05-01 08:35:00,VolatilityCluster,avoid,0.9515,0.5,buy,70.80000000000291,False,Asia,True,False,False
2025-05-01 08:35:00,RSIRegime,buy,0.216,0.5,buy,70.80000000000291,False,Asia,True,False,False
2025-05-01 08:35:00,MACDDivergence,buy,1.2414,0.5,buy,70.80000000000291,False,Asia,True,False,False
2025-05-01 08:35:00,ADXStrength,buy,1.0,0.5,buy,70.80000000000291,False,Asia,True,False,False
2025-05-01 08:35:00,LiquidityMapper,avoid,0.0256,0.5,buy,70.80000000000291,False,Asia,True,False,False
2025-05-01 08:35:00,PnLClusterRebalancer,hold,0.1,0.5,buy,70.80000000000291,False,Asia,True,False,False
2025-05-01 08:35:00,CorrelationMonitor,hold,0.1,0.5,buy,70.80000000000291,False,Asia,True,False,False
2025-05-01 08:35:00,NewsSentiment,sell,0.5365,0.5,buy,70.80000000000291,False,Asia,True,False,False
2025-05-01 08:35:00,FundingRate,buy,0.4552,0.5,buy,70.80000000000291,False,Asia,True,False,False
2025-05-01 08:35:00,WhaleWallet,sell,0.8612,0.5,buy,70.80000000000291,False,Asia,True,False,False
2025-05-01 08:35:00,TimeOfDay,buy,0.7,0.5,buy,70.80000000000291,False,Asia,True,False,False
2025-05-01 08:30:00,TrendFinder,hold,0.1,0.5,buy,-21.89999999999418,False,Asia,True,False,False
2025-05-01 08:30:00,VolumeSpike,hold,0.1,0.5,buy,-21.89999999999418,False,Asia,True,False,False
2025-05-01 08:30:00,VolatilityCluster,avoid,0.5292,0.5,buy,-21.89999999999418,False,Asia,True,False,False
2025-05-01 08:30:00,RSIRegime,hold,0.4582,0.5,buy,-21.89999999999418,False,Asia,True,False,False
2025-05-01 08:30:00,MACDDivergence,hold,0.1,0.5,buy,-21.89999999999418,False,Asia,True,False,False
2025-05-01 08:30:00,ADXStrength,buy,1.0,0.5,buy,-21.89999999999418,False,Asia,True,False,False
2025-05-01 08:30:00,LiquidityMapper,avoid,0.0283,0.5,buy,-21.89999999999418,False,Asia,True,False,False
2025-05-01 08:30:00,PnLClusterRebalancer,hold,0.1,0.5,buy,-21.89999999999418,False,Asia,True,False,False
2025-05-01 08:30:00,CorrelationMonitor,hold,0.1,0.5,buy,-21.89999999999418,False,Asia,True,False,False
2025-05-01 08:30:00,NewsSentiment,hold,0.0013,0.5,buy,-21.89999999999418,False,Asia,True,False,False
2025-05-01 08:30:00,FundingRate,buy,0.3809,0.5,buy,-21.89999999999418,False,Asia,True,False,False
2025-05-01 08:30:00,WhaleWallet,hold,0.1,0.5,buy,-21.89999999999418,False,Asia,True,False,False
2025-05-01 08:30:00,TimeOfDay,buy,0.7,0.5,buy,-21.89999999999418,False,Asia,True,False,False
2025-05-01 08:25:00,TrendFinder,hold,0.1,0.5,buy,-18.90000000000873,False,Asia,True,False,False
2025-05-01 08:25:00,VolumeSpike,hold,0.1,0.5,buy,-18.90000000000873,False,Asia,True,False,False
2025-05-01 08:25:00,VolatilityCluster,avoid,0.4191,0.5,buy,-18.90000000000873,False,Asia,True,False,False
2025-05-01 08:25:00,RSIRegime,hold,0.4685,0.5,buy,-18.90000000000873,False,Asia,True,False,False
2025-05-01 08:25:00,MACDDivergence,hold,0.1,0.5,buy,-18.90000000000873,False,Asia,True,False,False
2025-05-01 08:25:00,ADXStrength,buy,1.0,0.5,buy,-18.90000000000873,False,Asia,True,False,False
2025-05-01 08:25:00,LiquidityMapper,avoid,0.0258,0.5,buy,-18.90000000000873,False,Asia,True,False,False
2025-05-01 08:25:00,PnLClusterRebalancer,hold,0.1,0.5,buy,-18.90000000000873,False,Asia,True,False,False
2025-05-01 08:25:00,CorrelationMonitor,hold,0.1,0.5,buy,-18.90000000000873,False,Asia,True,False,False
2025-05-01 08:25:00,NewsSentiment,hold,0.425,0.5,buy,-18.90000000000873,False,Asia,True,False,False
2025-05-01 08:25:00,FundingRate,buy,0.644,0.5,buy,-18.90000000000873,False,Asia,True,False,False
2025-05-01 08:25:00,WhaleWallet,sell,0.8139,0.5,buy,-18.90000000000873,False,Asia,True,False,False
2025-05-01 08:25:00,TimeOfDay,buy,0.7,0.5,buy,-18.90000000000873,False,Asia,True,False,False
2025-05-01 08:20:00,TrendFinder,hold,0.1,0.5,buy,-97.89999999999418,False,Asia,True,False,False
2025-05-01 08:20:00,VolumeSpike,hold,0.1,0.5,buy,-97.89999999999418,False,Asia,True,False,False
2025-05-01 08:20:00,VolatilityCluster,avoid,0.3969,0.5,buy,-97.89999999999418,False,Asia,True,False,False
2025-05-01 08:20:00,RSIRegime,hold,0.4057,0.5,buy,-97.89999999999418,False,Asia,True,False,False
2025-05-01 08:20:00,MACDDivergence,buy,1.6306,0.5,buy,-97.89999999999418,False,Asia,True,False,False
2025-05-01 08:20:00,ADXStrength,buy,1.0,0.5,buy,-97.89999999999418,False,Asia,True,False,False
2025-05-01 08:20:00,LiquidityMapper,avoid,0.0256,0.5,buy,-97.89999999999418,False,Asia,True,False,False
2025-05-01 08:20:00,PnLClusterRebalancer,hold,0.1,0.5,buy,-97.89999999999418,False,Asia,True,False,False
2025-05-01 08:20:00,CorrelationMonitor,hold,0.1,0.5,buy,-97.89999999999418,False,Asia,True,False,False
2025-05-01 08:20:00,NewsSentiment,sell,0.9823,0.5,buy,-97.89999999999418,False,Asia,True,False,False
2025-05-01 08:20:00,FundingRate,hold,0.1146,0.5,buy,-97.89999999999418,False,Asia,True,False,False
2025-05-01 08:20:00,WhaleWallet,sell,0.6076,0.5,buy,-97.89999999999418,False,Asia,True,False,False
2025-05-01 08:20:00,TimeOfDay,buy,0.7,0.5,buy,-97.89999999999418,False,Asia,True,False,False
2025-05-01 08:15:00,TrendFinder,hold,0.1,0.5,buy,-194.89999999999418,False,Asia,True,False,False
2025-05-01 08:15:00,VolumeSpike,hold,0.1,0.5,buy,-194.89999999999418,False,Asia,True,False,False
2025-05-01 08:15:00,VolatilityCluster,avoid,0.3883,0.5,buy,-194.89999999999418,False,Asia,True,False,False
2025-05-01 08:15:00,RSIRegime,hold,0.5341,0.5,buy,-194.89999999999418,False,Asia,True,False,False
2025-05-01 08:15:00,MACDDivergence,buy,1.3404,0.5,buy,-194.89999999999418,False,Asia,True,False,False
2025-05-01 08:15:00,ADXStrength,buy,1.0,0.5,buy,-194.89999999999418,False,Asia,True,False,False
2025-05-01 08:15:00,LiquidityMapper,avoid,0.0257,0.5,buy,-194.89999999999418,False,Asia,True,False,False
2025-05-01 08:15:00,PnLClusterRebalancer,hold,0.1,0.5,buy,-194.89999999999418,False,Asia,True,False,False
2025-05-01 08:15:00,CorrelationMonitor,hold,0.1,0.5,buy,-194.89999999999418,False,Asia,True,False,False
2025-05-01 08:15:00,NewsSentiment,hold,0.2306,0.5,buy,-194.89999999999418,False,Asia,True,False,False
2025-05-01 08:15:00,FundingRate,hold,0.0342,0.5,buy,-194.89999999999418,False,Asia,True,False,False
2025-05-01 08:15:00,WhaleWallet,buy,0.8592,0.5,buy,-194.89999999999418,False,Asia,True,False,False
2025-05-01 08:15:00,TimeOfDay,buy,0.7,0.5,buy,-194.89999999999418,False,Asia,True,False,False
2025-05-01 08:10:00,TrendFinder,hold,0.1,0.5,sell,62.0,False,Asia,True,False,False
2025-05-01 08:10:00,VolumeSpike,hold,0.1,0.5,sell,62.0,False,Asia,True,False,False
2025-05-01 08:10:00,VolatilityCluster,avoid,0.5172,0.5,sell,62.0,False,Asia,True,False,False
2025-05-01 08:10:00,RSIRegime,hold,0.4373,0.5,sell,62.0,False,Asia,True,False,False
2025-05-01 08:10:00,MACDDivergence,buy,0.9431,0.5,sell,62.0,False,Asia,True,False,False
2025-05-01 08:10:00,ADXStrength,buy,1.0,0.5,sell,62.0,False,Asia,True,False,False
2025-05-01 08:10:00,LiquidityMapper,avoid,0.0525,0.5,sell,62.0,False,Asia,True,False,False
2025-05-01 08:10:00,PnLClusterRebalancer,hold,0.1,0.5,sell,62.0,False,Asia,True,False,False
2025-05-01 08:10:00,CorrelationMonitor,hold,0.1,0.5,sell,62.0,False,Asia,True,False,False
2025-05-01 08:10:00,NewsSentiment,hold,0.0362,0.5,sell,62.0,False,Asia,True,False,False
2025-05-01 08:10:00,FundingRate,hold,0.077,0.5,sell,62.0,False,Asia,True,False,False
2025-05-01 08:10:00,WhaleWallet,buy,0.6031,0.5,sell,62.0,False,Asia,True,False,False
2025-05-01 08:10:00,TimeOfDay,buy,0.7,0.5,sell,62.0,False,Asia,True,False,False
2025-05-01 08:05:00,TrendFinder,hold,0.1,0.5,sell,-83.60000000000582,False,Asia,True,False,False
2025-05-01 08:05:00,VolumeSpike,hold,0.1,0.5,sell,-83.60000000000582,False,Asia,True,False,False
2025-05-01 08:05:00,VolatilityCluster,avoid,0.7496,0.5,sell,-83.60000000000582,False,Asia,True,False,False
2025-05-01 08:05:00,RSIRegime,hold,0.4609,0.5,sell,-83.60000000000582,False,Asia,True,False,False
2025-05-01 08:05:00,MACDDivergence,hold,0.1,0.5,sell,-83.60000000000582,False,Asia,True,False,False
2025-05-01 08:05:00,ADXStrength,buy,1.0,0.5,sell,-83.60000000000582,False,Asia,True,False,False
2025-05-01 08:05:00,LiquidityMapper,avoid,0.0529,0.5,sell,-83.60000000000582,False,Asia,True,False,False
2025-05-01 08:05:00,PnLClusterRebalancer,hold,0.1,0.5,sell,-83.60000000000582,False,Asia,True,False,False
2025-05-01 08:05:00,CorrelationMonitor,hold,0.1,0.5,sell,-83.60000000000582,False,Asia,True,False,False
2025-05-01 08:05:00,NewsSentiment,hold,0.1246,0.5,sell,-83.60000000000582,False,Asia,True,False,False
2025-05-01 08:05:00,FundingRate,sell,0.4919,0.5,sell,-83.60000000000582,False,Asia,True,False,False
2025-05-01 08:05:00,WhaleWallet,sell,0.8423,0.5,sell,-83.60000000000582,False,Asia,True,False,False
2025-05-01 08:05:00,TimeOfDay,buy,0.7,0.5,sell,-83.60000000000582,False,Asia,True,False,False
2025-05-01 08:00:00,TrendFinder,hold,0.1,0.5,buy,69.5,False,Asia,True,False,False
2025-05-01 08:00:00,VolumeSpike,hold,0.1,0.5,buy,69.5,False,Asia,True,False,False
2025-05-01 08:00:00,VolatilityCluster,avoid,0.9171,0.5,buy,69.5,False,Asia,True,False,False
2025-05-01 08:00:00,RSIRegime,sell,0.5646,0.5,buy,69.5,False,Asia,True,False,False
2025-05-01 08:00:00,MACDDivergence,hold,0.1,0.5,buy,69.5,False,Asia,True,False,False
2025-05-01 08:00:00,ADXStrength,buy,1.0,0.5,buy,69.5,False,Asia,True,False,False
2025-05-01 08:00:00,LiquidityMapper,avoid,0.0498,0.5,buy,69.5,False,Asia,True,False,False
2025-05-01 08:00:00,PnLClusterRebalancer,hold,0.1,0.5,buy,69.5,False,Asia,True,False,False
2025-05-01 08:00:00,CorrelationMonitor,hold,0.1,0.5,buy,69.5,False,Asia,True,False,False
2025-05-01 08:00:00,NewsSentiment,hold,0.1872,0.5,buy,69.5,False,Asia,True,False,False
2025-05-01 08:00:00,FundingRate,sell,0.6974,0.5,buy,69.5,False,Asia,True,False,False
2025-05-01 08:00:00,WhaleWallet,buy,0.9948,0.5,buy,69.5,False,Asia,True,False,False
2025-05-01 08:00:00,TimeOfDay,buy,0.7,0.5,buy,69.5,False,Asia,True,False,False
2025-05-01 07:55:00,TrendFinder,hold,0.1,0.5,hold,0.0,False,Asia,True,False,False
2025-05-01 07:55:00,VolumeSpike,hold,0.1,0.5,hold,0.0,False,Asia,True,False,False
2025-05-01 07:55:00,VolatilityCluster,avoid,1.0778,0.5,hold,0.0,False,Asia,True,False,False
2025-05-01 07:55:00,RSIRegime,sell,0.7369,0.5,hold,0.0,False,Asia,True,False,False
2025-05-01 07:55:00,MACDDivergence,hold,0.1,0.5,hold,0.0,False,Asia,True,False,False
2025-05-01 07:55:00,ADXStrength,hold,1.0,0.5,hold,0.0,False,Asia,True,False,False
2025-05-01 07:55:00,LiquidityMapper,avoid,0.0463,0.5,hold,0.0,False,Asia,True,False,False
2025-05-01 07:55:00,PnLClusterRebalancer,hold,0.1,0.5,hold,0.0,False,Asia,True,False,False
2025-05-01 07:55:00,CorrelationMonitor,hold,0.1,0.5,hold,0.0,False,Asia,True,False,False
2025-05-01 07:55:00,NewsSentiment,hold,0.1021,0.5,hold,0.0,False,Asia,True,False,False
2025-05-01 07:55:00,FundingRate,sell,0.5573,0.5,hold,0.0,False,Asia,True,False,False
2025-05-01 07:55:00,WhaleWallet,hold,0.1,0.5,hold,0.0,False,Asia,True,False,False
2025-05-01 07:55:00,TimeOfDay,buy,0.7,0.5,hold,0.0,False,Asia,True,False,False
2025-05-01 07:50:00,TrendFinder,hold,0.1,0.5,buy,-6.0,False,Asia,True,False,False
2025-05-01 07:50:00,VolumeSpike,hold,0.1,0.5,buy,-6.0,False,Asia,True,False,False
2025-05-01 07:50:00,VolatilityCluster,hold,1.9696,0.5,buy,-6.0,False,Asia,True,False,False
2025-05-01 07:50:00,RSIRegime,sell,0.727,0.5,buy,-6.0,False,Asia,True,False,False
2025-05-01 07:50:00,MACDDivergence,hold,0.1,0.5,buy,-6.0,False,Asia,True,False,False
2025-05-01 07:50:00,ADXStrength,hold,0.9694,0.5,buy,-6.0,False,Asia,True,False,False
2025-05-01 07:50:00,LiquidityMapper,hold,0.1458,0.5,buy,-6.0,False,Asia,True,False,False
2025-05-01 07:50:00,PnLClusterRebalancer,hold,0.1,0.5,buy,-6.0,False,Asia,True,False,False
2025-05-01 07:50:00,CorrelationMonitor,hold,0.1,0.5,buy,-6.0,False,Asia,True,False,False
2025-05-01 07:50:00,NewsSentiment,sell,0.9366,0.5,buy,-6.0,False,Asia,True,False,False
2025-05-01 07:50:00,FundingRate,hold,0.0908,0.5,buy,-6.0,False,Asia,True,False,False
2025-05-01 07:50:00,WhaleWallet,buy,0.6947,0.5,buy,-6.0,False,Asia,True,False,False
2025-05-01 07:50:00,TimeOfDay,buy,0.7,0.5,buy,-6.0,False,Asia,True,False,False
2025-05-01 07:45:00,TrendFinder,hold,0.1,0.5,buy,-19.39999999999418,False,Asia,True,False,False
2025-05-01 07:45:00,VolumeSpike,hold,0.1,0.5,buy,-19.39999999999418,False,Asia,True,False,False
2025-05-01 07:45:00,VolatilityCluster,hold,1.9459,0.5,buy,-19.39999999999418,False,Asia,True,False,False
2025-05-01 07:45:00,RSIRegime,sell,0.7192,0.5,buy,-19.39999999999418,False,Asia,True,False,False
2025-05-01 07:45:00,MACDDivergence,hold,0.1,0.5,buy,-19.39999999999418,False,Asia,True,False,False
2025-05-01 07:45:00,ADXStrength,hold,0.9356,0.5,buy,-19.39999999999418,False,Asia,True,False,False
2025-05-01 07:45:00,LiquidityMapper,avoid,0.0422,0.5,buy,-19.39999999999418,False,Asia,True,False,False
2025-05-01 07:45:00,PnLClusterRebalancer,hold,0.1,0.5,buy,-19.39999999999418,False,Asia,True,False,False
2025-05-01 07:45:00,CorrelationMonitor,hold,0.1,0.5,buy,-19.39999999999418,False,Asia,True,False,False
2025-05-01 07:45:00,NewsSentiment,hold,0.1619,0.5,buy,-19.39999999999418,False,Asia,True,False,False
2025-05-01 07:45:00,FundingRate,sell,0.4237,0.5,buy,-19.39999999999418,False,Asia,True,False,False
2025-05-01 07:45:00,WhaleWallet,buy,0.8603,0.5,buy,-19.39999999999418,False,Asia,True,False,False
2025-05-01 07:45:00,TimeOfDay,buy,0.7,0.5,buy,-19.39999999999418,False,Asia,True,False,False
2025-05-01 07:40:00,TrendFinder,hold,0.1,0.5,buy,-4.100000000005821,False,Asia,True,False,False
2025-05-01 07:40:00,VolumeSpike,hold,0.1,0.5,buy,-4.100000000005821,False,Asia,True,False,False
2025-05-01 07:40:00,VolatilityCluster,hold,1.6458,0.5,buy,-4.100000000005821,False,Asia,True,False,False
2025-05-01 07:40:00,RSIRegime,sell,0.7158,0.5,buy,-4.100000000005821,False,Asia,True,False,False
2025-05-01 07:40:00,MACDDivergence,buy,1.4688,0.5,buy,-4.100000000005821,False,Asia,True,False,False
2025-05-01 07:40:00,ADXStrength,hold,0.8987,0.5,buy,-4.100000000005821,False,Asia,True,False,False
2025-05-01 07:40:00,LiquidityMapper,avoid,0.1471,0.5,buy,-4.100000000005821,False,Asia,True,False,False
2025-05-01 07:40:00,PnLClusterRebalancer,hold,0.1,0.5,buy,-4.100000000005821,False,Asia,True,False,False
2025-05-01 07:40:00,CorrelationMonitor,hold,0.1,0.5,buy,-4.100000000005821,False,Asia,True,False,False
2025-05-01 07:40:00,NewsSentiment,buy,0.6841,0.5,buy,-4.100000000005821,False,Asia,True,False,False
2025-05-01 07:40:00,FundingRate,buy,0.4665,0.5,buy,-4.100000000005821,False,Asia,True,False,False
2025-05-01 07:40:00,WhaleWallet,sell,0.7175,0.5,buy,-4.100000000005821,False,Asia,True,False,False
2025-05-01 07:40:00,TimeOfDay,buy,0.7,0.5,buy,-4.100000000005821,False,Asia,True,False,False
2025-05-01 07:35:00,TrendFinder,hold,0.1,0.5,sell,45.70000000001164,False,Asia,True,False,False
2025-05-01 07:35:00,VolumeSpike,hold,0.1,0.5,sell,45.70000000001164,False,Asia,True,False,False
2025-05-01 07:35:00,VolatilityCluster,avoid,1.6737,0.5,sell,45.70000000001164,False,Asia,True,False,False
2025-05-01 07:35:00,RSIRegime,sell,0.812,0.5,sell,45.70000000001164,False,Asia,True,False,False
2025-05-01 07:35:00,MACDDivergence,buy,1.2962,0.5,sell,45.70000000001164,False,Asia,True,False,False
2025-05-01 07:35:00,ADXStrength,avoid,0.8447,0.5,sell,45.70000000001164,False,Asia,True,False,False
2025-05-01 07:35:00,LiquidityMapper,avoid,0.141,0.5,sell,45.70000000001164,False,Asia,True,False,False
2025-05-01 07:35:00,PnLClusterRebalancer,hold,0.1,0.5,sell,45.70000000001164,False,Asia,True,False,False
2025-05-01 07:35:00,CorrelationMonitor,hold,0.1,0.5,sell,45.70000000001164,False,Asia,True,False,False
2025-05-01 07:35:00,NewsSentiment,sell,0.9728,0.5,sell,45.70000000001164,False,Asia,True,False,False
2025-05-01 07:35:00,FundingRate,sell,0.3891,0.5,sell,45.70000000001164,False,Asia,True,False,False
2025-05-01 07:35:00,WhaleWallet,sell,0.793,0.5,sell,45.70000000001164,False,Asia,True,False,False
2025-05-01 07:35:00,TimeOfDay,buy,0.7,0.5,sell,45.70000000001164,False,Asia,True,False,False
2025-05-01 07:30:00,TrendFinder,hold,0.1,0.5,buy,-6.100000000005821,False,Asia,True,False,False
2025-05-01 07:30:00,VolumeSpike,hold,0.1,0.5,buy,-6.100000000005821,False,Asia,True,False,False
2025-05-01 07:30:00,VolatilityCluster,avoid,1.5532,0.5,buy,-6.100000000005821,False,Asia,True,False,False
2025-05-01 07:30:00,RSIRegime,sell,0.8406,0.5,buy,-6.100000000005821,False,Asia,True,False,False
2025-05-01 07:30:00,MACDDivergence,buy,1.3246,0.5,buy,-6.100000000005821,False,Asia,True,False,False
2025-05-01 07:30:00,ADXStrength,avoid,0.776,0.5,buy,-6.100000000005821,False,Asia,True,False,False
2025-05-01 07:30:00,LiquidityMapper,avoid,0.133,0.5,buy,-6.100000000005821,False,Asia,True,False,False
2025-05-01 07:30:00,PnLClusterRebalancer,hold,0.1,0.5,buy,-6.100000000005821,False,Asia,True,False,False
2025-05-01 07:30:00,CorrelationMonitor,hold,0.1,0.5,buy,-6.100000000005821,False,Asia,True,False,False
2025-05-01 07:30:00,NewsSentiment,hold,0.2676,0.5,buy,-6.100000000005821,False,Asia,True,False,False
2025-05-01 07:30:00,FundingRate,hold,0.1853,0.5,buy,-6.100000000005821,False,Asia,True,False,False
2025-05-01 07:30:00,WhaleWallet,sell,0.6469,0.5,buy,-6.100000000005821,False,Asia,True,False,False
2025-05-01 07:30:00,TimeOfDay,buy,0.7,0.5,buy,-6.100000000005821,False,Asia,True,False,False
2025-05-01 07:25:00,TrendFinder,hold,0.1,0.5,buy,-51.69999999999709,False,Asia,True,False,False
2025-05-01 07:25:00,VolumeSpike,hold,0.1,0.5,buy,-51.69999999999709,False,Asia,True,False,False
2025-05-01 07:25:00,VolatilityCluster,avoid,1.2845,0.5,buy,-51.69999999999709,False,Asia,True,False,False
2025-05-01 07:25:00,RSIRegime,sell,0.8162,0.5,buy,-51.69999999999709,False,Asia,True,False,False
2025-05-01 07:25:00,MACDDivergence,buy,1.1591,0.5,buy,-51.69999999999709,False,Asia,True,False,False
2025-05-01 07:25:00,ADXStrength,avoid,0.7364,0.5,buy,-51.69999999999709,False,Asia,True,False,False
2025-05-01 07:25:00,LiquidityMapper,avoid,0.1261,0.5,buy,-51.69999999999709,False,Asia,True,False,False
2025-05-01 07:25:00,PnLClusterRebalancer,hold,0.1,0.5,buy,-51.69999999999709,False,Asia,True,False,False
2025-05-01 07:25:00,CorrelationMonitor,hold,0.1,0.5,buy,-51.69999999999709,False,Asia,True,False,False
2025-05-01 07:25:00,NewsSentiment,buy,0.8539,0.5,buy,-51.69999999999709,False,Asia,True,False,False
2025-05-01 07:25:00,FundingRate,hold,0.1425,0.5,buy,-51.69999999999709,False,Asia,True,False,False
2025-05-01 07:25:00,WhaleWallet,sell,0.6329,0.5,buy,-51.69999999999709,False,Asia,True,False,False
2025-05-01 07:25:00,TimeOfDay,buy,0.7,0.5,buy,-51.69999999999709,False,Asia,True,False,False
2025-05-01 07:20:00,TrendFinder,hold,0.1,0.5,hold,0.0,False,Asia,True,False,False
2025-05-01 07:20:00,VolumeSpike,hold,0.1,0.5,hold,0.0,False,Asia,True,False,False
2025-05-01 07:20:00,VolatilityCluster,avoid,1.3455,0.5,hold,0.0,False,Asia,True,False,False
2025-05-01 07:20:00,RSIRegime,sell,0.7272,0.5,hold,0.0,False,Asia,True,False,False
2025-05-01 07:20:00,MACDDivergence,buy,1.2447,0.5,hold,0.0,False,Asia,True,False,False
2025-05-01 07:20:00,ADXStrength,avoid,0.7192,0.5,hold,0.0,False,Asia,True,False,False
2025-05-01 07:20:00,LiquidityMapper,avoid,0.1183,0.5,hold,0.0,False,Asia,True,False,False
2025-05-01 07:20:00,PnLClusterRebalancer,hold,0.1,0.5,hold,0.0,False,Asia,True,False,False
2025-05-01 07:20:00,CorrelationMonitor,hold,0.1,0.5,hold,0.0,False,Asia,True,False,False
2025-05-01 07:20:00,NewsSentiment,sell,0.8499,0.5,hold,0.0,False,Asia,True,False,False
2025-05-01 07:20:00,FundingRate,hold,0.2943,0.5,hold,0.0,False,Asia,True,False,False
2025-05-01 07:20:00,WhaleWallet,buy,0.8422,0.5,hold,0.0,False,Asia,True,False,False
2025-05-01 07:20:00,TimeOfDay,buy,0.7,0.5,hold,0.0,False,Asia,True,False,False
2025-05-01 07:15:00,TrendFinder,hold,0.1,0.5,buy,25.10000000000582,False,Asia,True,False,False
2025-05-01 07:15:00,VolumeSpike,hold,0.1,0.5,buy,25.10000000000582,False,Asia,True,False,False
2025-05-01 07:15:00,VolatilityCluster,avoid,1.4109,0.5,buy,25.10000000000582,False,Asia,True,False,False
2025-05-01 07:15:00,RSIRegime,hold,0.601,0.5,buy,25.10000000000582,False,Asia,True,False,False
2025-05-01 07:15:00,MACDDivergence,buy,1.0741,0.5,buy,25.10000000000582,False,Asia,True,False,False
2025-05-01 07:15:00,ADXStrength,avoid,0.6769,0.5,buy,25.10000000000582,False,Asia,True,False,False
2025-05-01 07:15:00,LiquidityMapper,avoid,0.1482,0.5,buy,25.10000000000582,False,Asia,True,False,False
2025-05-01 07:15:00,PnLClusterRebalancer,hold,0.1,0.5,buy,25.10000000000582,False,Asia,True,False,False
2025-05-01 07:15:00,CorrelationMonitor,hold,0.1,0.5,buy,25.10000000000582,False,Asia,True,False,False
2025-05-01 07:15:00,NewsSentiment,buy,0.8851,0.5,buy,25.10000000000582,False,Asia,True,False,False
2025-05-01 07:15:00,FundingRate,hold,0.2971,0.5,buy,25.10000000000582,False,Asia,True,False,False
2025-05-01 07:15:00,WhaleWallet,hold,0.1,0.5,buy,25.10000000000582,False,Asia,True,False,False
2025-05-01 07:15:00,TimeOfDay,buy,0.7,0.5,buy,25.10000000000582,False,Asia,True,False,False
